state,stateabbr,countyfips,county,total_population,model1_drive_time_min,model1_avg_distance,model1_desert_pop_pct,model1_pharm_desert
Missouri,MO,29137,Monroe,8630.0,30.14752290459637,12.22276586200296,100.0,1.0
Missouri,MO,29139,Montgomery,11414.0,26.45390847497226,9.528667972830975,100.0,1.0
Missouri,MO,29141,Morgan,20438.0,13.496067977949574,7.630124133414116,32.75760837655348,0.0
Missouri,MO,29143,New Madrid,17275.0,17.584081678726484,8.235516547969064,61.7424023154848,1.0
Missouri,MO,29145,Newton,65944.0,13.155303504994134,4.502506777974741,42.70289942981924,0.0
Missouri,MO,29147,Nodaway,22199.0,11.113504407105426,4.511132810148898,44.88040001801883,0.0
Missouri,MO,29149,Oregon,10561.0,17.692211722374775,8.113792159114803,58.678155477700976,1.0
Missouri,MO,29151,Osage,13613.0,36.6820915056686,10.830052538423592,100.0,1.0
Missouri,MO,29153,Ozark,14129.0,40.2013818859556,15.708726913252756,100.0,1.0
Missouri,MO,29155,Pemiscot,16330.0,10.312252092263726,4.614180273132058,29.301898346601345,0.0
Missouri,MO,29157,Perry,19227.0,7.517521419531563,3.426893656305707,20.20075934883237,0.0
Missouri,MO,29159,Pettis,46751.0,10.287054922176353,3.2027016736113616,39.54353917563261,0.0
Missouri,MO,29161,Phelps,54169.0,8.82686270129902,3.118391402703458,5.019476084107146,0.0
Missouri,MO,29163,Pike,23146.0,17.638785463290994,7.658105053075856,67.33344854402489,1.0
Missouri,MO,29165,Platte,102848.0,7.234091465074672,2.1268962064721872,11.192244866210329,0.0
Missouri,MO,29167,Polk,39443.0,15.45315221120774,6.665955822485701,28.915143371447407,0.0
Missouri,MO,29169,Pulaski,64239.0,13.735768380578774,5.213933562966494,37.43053285387381,0.0
Missouri,MO,29171,Putnam,4746.0,28.163647914032865,12.34452145505935,100.0,1.0
Missouri,MO,29173,Ralls,13975.0,20.464850971973764,7.885664714887657,100.0,1.0
Missouri,MO,29175,Randolph,27837.0,10.499800014369365,3.696244153369531,30.40916765456048,0.0
Missouri,MO,29177,Ray,31750.0,15.37726805249344,4.980771621113444,59.23779527559056,1.0
Missouri,MO,29179,Reynolds,12548.0,38.61969041547125,14.603453173410587,100.0,1.0
Missouri,MO,29181,Ripley,13484.0,14.284075398002573,5.812500504129606,65.62592702462177,1.0
Missouri,MO,29183,St Charles,398472.0,4.568844481753632,1.434780957611044,3.537262342147001,0.0
Missouri,MO,29185,St Clair,9455.0,29.07912832716376,12.665916144797489,100.0,1.0
Missouri,MO,29186,Ste Genevieve,17887.0,17.404326978625072,6.676570751639699,50.48918208754962,1.0
Missouri,MO,29187,St Francois,75802.0,6.944777961003668,2.653702097722453,12.39149362813646,0.0
Missouri,MO,29189,St Louis,996179.0,3.4853586547531457,1.0282326942896938,0.0,0.0
Missouri,MO,29195,Saline,22932.0,9.513943194371766,3.864048434982372,34.99040641897785,0.0
Missouri,MO,29197,Schuyler,6617.0,44.99451473477407,16.251236595125768,100.0,1.0
Missouri,MO,29199,Scotland,7833.0,39.74459045065747,15.531473331777972,100.0,1.0
Missouri,MO,29201,Scott,52240.0,13.08487741832568,4.030000079325197,36.83384379785605,0.0
Missouri,MO,29203,Shannon,8207.0,32.74705328784371,14.694561892144062,100.0,1.0
Missouri,MO,29205,Shelby,5975.0,28.05798421199442,12.209770204681352,68.88702928870293,1.0
Missouri,MO,29207,Stoddard,33770.0,14.877570753133943,5.5725412662644365,44.66390287237193,0.0
Missouri,MO,29209,Stone,31875.0,16.42043460392157,6.135205653902759,46.98352941176471,0.0
Missouri,MO,29211,Sullivan,6163.0,50.72455281518741,21.303880988683805,100.0,1.0
Missouri,MO,29213,Taney,66185.0,12.689622280980082,4.45214268409997,31.89997733625444,0.0
Missouri,MO,29215,Texas,25518.0,17.944300075763515,7.908696131013588,48.4951798730308,0.0
Missouri,MO,29217,Vernon,20560.0,9.96003284695201,5.276474732337021,39.37256809338521,0.0
Missouri,MO,29219,Warren,35090.0,14.07383680060796,4.2077634915712965,43.696209746366485,0.0
Missouri,MO,29221,Washington,47489.0,15.905586353330946,5.838985494627735,48.2069531891596,0.0
Missouri,MO,29223,Wayne,23073.0,21.94603939669744,9.420558152754465,58.314913535301,1.0
Missouri,MO,29225,Webster,39127.0,17.0628892069415,5.149723241895218,63.65680987553352,1.0
Missouri,MO,29227,Worth,2001.0,28.37766666666667,12.36933073851629,100.0,1.0
Missouri,MO,29229,Wright,18256.0,21.93199342681858,10.164912744422676,71.62576687116564,1.0
Missouri,MO,29510,St Louis,304709.0,2.6834360783567277,0.8779893145199694,0.0,0.0
Montana,MT,30001,Beaverhead,13088.0,43.75258633863081,19.18946883276448,100.0,1.0
Montana,MT,30003,Big Horn,26604.0,68.96655519220167,27.33148950628633,100.0,1.0
Montana,MT,30005,Blaine,6698.0,57.4519022593809,26.26694597101472,100.0,1.0
Montana,MT,30007,Broadwater,9907.0,49.10737670334108,19.18245233286776,100.0,1.0
Montana,MT,30009,Carbon,14078.0,57.16926263200266,21.812161425748208,100.0,1.0
Montana,MT,30011,Carter,1305.0,82.73666666666666,36.06352089051469,100.0,1.0
Montana,MT,30013,Cascade,88949.0,13.490797393262808,5.303444146416316,23.49098921854096,0.0
Montana,MT,30015,Chouteau,5731.0,48.57697818879777,21.563480457004463,100.0,1.0
Montana,MT,30017,Custer,11563.0,3.953898209807143,1.699779224192901,0.0,0.0
Montana,MT,30019,Daniels,1705.0,67.36233333333332,29.362183719784294,100.0,1.0
Montana,MT,30021,Dawson,8824.0,33.85048934723481,17.069210348584765,100.0,1.0
Montana,MT,30023,Deer Lodge,12274.0,3.422458774645593,1.339965503005432,0.0,0.0
Montana,MT,30025,Fallon,2975.0,58.792,25.62631662708017,100.0,1.0
Montana,MT,30027,Fergus,11167.0,41.27648673173936,17.55952454969439,100.0,1.0
Montana,MT,30029,Flathead,110553.0,10.237387847156269,4.59598668572497,30.800611471420947,0.0
Montana,MT,30031,Gallatin,136691.0,11.45745652847176,4.965709633033178,22.651088952454806,0.0
Montana,MT,30033,Garfield,1051.0,141.46533333333335,61.66240094582309,100.0,1.0
Montana,MT,30035,Glacier,13706.0,67.38712969988813,31.008052014472653,100.0,1.0
Montana,MT,30037,Golden Valley,1628.0,101.028,35.80358331982811,100.0,1.0
Montana,MT,30039,Granite,4669.0,63.262871064467774,24.938093985014728,100.0,1.0
Montana,MT,30041,Hill,16422.0,11.531601286891568,7.754283594740851,24.33321154548776,0.0
Montana,MT,30043,Jefferson,16148.0,29.488433448930724,11.479218912297448,73.64379489720089,1.0
Montana,MT,30045,Judith Basin,3936.0,111.56133333333332,39.53645840001442,100.0,1.0
Montana,MT,30047,Lake,37404.0,14.053193098777314,6.474063546958316,40.72024382418993,0.0
Montana,MT,30049,Lewis And Clark,85303.0,19.177021558444604,9.69332091705114,36.89905396058755,0.0
Montana,MT,30051,Liberty,2455.0,64.88033333333334,28.28023124833001,100.0,1.0
Montana,MT,30053,Lincoln,22948.0,29.87612186973448,12.061329104270792,73.46173958514903,1.0
Montana,MT,30055,Mccone,1826.0,101.172,44.0992131974964,100.0,1.0
Montana,MT,30057,Madison,10178.0,54.45584659723587,22.319447791477973,100.0,1.0
Montana,MT,30059,Meagher,5385.0,83.2057777777778,28.842166101622144,100.0,1.0
Montana,MT,30061,Mineral,8660.0,52.82637382602002,18.661127548689382,100.0,1.0
Montana,MT,30063,Missoula,131418.0,11.793179749603048,4.829773263506392,27.26110578459572,0.0
Montana,MT,30065,Musselshell,7437.0,75.33031190892386,28.12404683755142,100.0,1.0
Montana,MT,30067,Park,23009.0,21.66212118446405,15.562952886124451,63.21439436742145,1.0
Montana,MT,30069,Petroleum,928.0,138.67366666666666,49.14489299140151,100.0,1.0
Montana,MT,30071,Phillips,4032.0,79.71499999999999,34.74648560713671,100.0,1.0
Montana,MT,30073,Pondera,5911.0,33.89466018158236,17.037902884669855,100.0,1.0
Montana,MT,30075,Powder River,1634.0,96.25466666666668,41.95591443040461,100.0,1.0
Montana,MT,30077,Powell,13686.0,45.29809810511958,22.269013671641662,100.0,1.0
Montana,MT,30079,Prairie,1162.0,79.96033333333332,34.853377941377936,100.0,1.0
Montana,MT,30081,Ravalli,56166.0,11.399524878633574,6.0345594931834174,23.749243314460703,0.0
Montana,MT,30083,Richland,11097.0,28.80118287224775,13.41626408947712,100.0,1.0
Montana,MT,30085,Roosevelt,11091.0,48.09118889189433,21.254761770143585,100.0,1.0
Montana,MT,30087,Rosebud,9065.0,69.56435833792976,28.959744899456325,100.0,1.0
Montana,MT,30089,Sanders,25202.0,53.38988410972673,19.69194267344389,100.0,1.0
Montana,MT,30091,Sheridan,3389.0,66.54041772400905,29.45065308731871,100.0,1.0
Montana,MT,30093,Silver Bow,41005.0,4.329192244848189,1.340718413675916,0.0,0.0
Montana,MT,30095,Stillwater,16999.0,43.30150016667648,16.36003516307101,100.0,1.0
Montana,MT,30097,Sweet Grass,7352.0,65.48100000000001,23.20592875068532,100.0,1.0
Montana,MT,30099,Teton,9983.0,45.49158319142543,16.86424835576717,100.0,1.0
Montana,MT,30101,Toole,4812.0,30.759000069271263,14.02584619439248,100.0,1.0
Montana,MT,30103,Treasure,1228.0,98.95733333333332,35.06975588984841,100.0,1.0
Montana,MT,30105,Valley,7424.0,14.263618983477013,6.358779120541281,60.46605603448276,1.0
Montana,MT,30107,Wheatland,4276.0,84.31066666666668,29.879061732553712,100.0,1.0
Montana,MT,30109,Wibaux,1037.0,49.175,21.434540980402016,100.0,1.0
